Ticker|C|Name|Symbol|EPS|PE|Yield|% Chg|Change|Price|Ask|Bid|Trd Sz|Ask Sz|Bid Sz|Close|52 Week Range|52 High|High|Low|52 Low|Open|Call/Put|Imp Vol|Mark|Exch|Mkt Val|Market Cap|Shr Os|Volume|AVG Volume 6 Month|Blk Vol|Opn Int|Day % P/L|Day P/L|% P/L|P/L|Book Cost|Avg Cost|Entry Date|Quantity|Trade|Trend|Opn Int Chg|Curr|Q|Div|Div Pay Dt|Ex-Div|Exp Dt|Num Trd|Prc Tck|Quote Trend|Range|Rel Range|Strike
AAD|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-
AAO|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-
AAP|US|ADV AUTO PARTS|AAP|6.88|24.86|0.58|3.3037|5.65|176.67|186.00|159.26|0.00|2.00|1.00|171.02|102.52|173.85|177.92|170.69|71.33|170.84|-|0.37|172.63|NYQ||"11|604.48"|"74|673|539.00"|"1|101|040.00"|"849|124.88"|"154|718.00"||-|-|-|-|-|-|-|-|-|||USD|R|1.00|01/04/2021|12/17/2020|-|"16|887.00"|Þ||7.22||
ADYA|CA|ADYA INC|ADYA.V|-0.04|0.00|0.00|46.15|0.03|0.10|0.10|0.07|"1|000.00"|36.00|43.00|0.07|0.06|0.13|0.10|0.09|0.07|0.09|-||0.08|   ||1.53|"23|613|540.00"|"3|000.00"|"1|466.42"|0.00||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|08/02/2019|08/02/2019|-|2.00|Þ||0.01||
AFCC|CA|AUTOMOTIVE FINCO|AFCC.V|-0.11|0.00|13.24|-1.94|-0.03|1.52|1.52|1.50|400.00|108.00|81.00|1.55|1.24|1.74|1.54|1.49|0.50|1.54|-||1.51|   ||34.91|"23|123|773.00"|"38|400.00"|"8|377.59"|0.00||-|-|-|-|-|-|-|-|-|||CAD|D|0.21|01/29/2021|12/30/2020|-|16.00|þ||0.05||
AHP|CA|ALLIED HTL PPTY|AHP.V|0.05|4.65|0.00|0.0|0.0|0.22|0.25|0.20|0.00|32.00|27.00|0.22|0.14|0.23|0.00|0.00|0.09|0.00|-||0.23|   ||23.39|"106|327|265.00"|0.00|"2|045.52"|0.00||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|04/01/2020|04/02/2020|-|0.00| ||0.00||
AHS|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-
APL|CA|APPULSE CORP|APL.V|0.09|4.35|0.00|0.0|0.0|0.39|0.39|0.36|0.00|96.00|23.00|0.39|0.38|0.47|0.00|0.00|0.10|0.00|-||0.38|   ||5.44|"13|947|304.00"|0.00|"8|585.44"|0.00||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|-|-|-|0.00| ||0.00||
AVE|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-
AXIS|CA|AXIS AUTO FINNCE|AXIS.V|0.01|48.03|0.00|0.0|0.0|0.33|0.33|0.32|0.00|100.00|10.00|0.33|0.37|0.51|0.00|0.00|0.14|0.00|-||0.33|   ||32.04|"97|104|471.00"|110.00|"57|821.08"|0.00||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|08/04/2016|08/04/2016|-|2.00| ||0.00||
BCF|CA|BUILDERS CAPITAL|BCF.V|0.59|14.88|9.22|-0.0|-0.0|8.75|8.75|8.70|"1|500.00"|25.00|22.00|8.75|2.97|10.00|8.75|8.70|7.03|8.75|-||8.72|   ||17.61|"2|013|093.00"|"2|400.00"|"1|019.10"|0.00||-|-|-|-|-|-|-|-|-|||CAD|D|0.81|02/01/2021|12/30/2020|-|3.00|Þ||0.05||
BEAN|CA|PEEKABOO BEANS|BEAN.NLB|0.00|0.00|0.00|0.0|0.0|0.05|0.05|0.04|0.00|2.00|18.00|0.05|0.00||0.00|0.00||0.00|-||0.04|-||1.42|"39|044|885.00"|0.00|"3|015.38"|0.00||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|-|-|-|0.00| ||0.00||
BMW|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-
BRN|US|BARNWELL INDS|BRN|-0.57|0.00|0.00|13.5135|0.2|1.68|1.66|1.58|0.00|2.00|9.00|1.48|2.38|2.68|1.69|1.52|0.30|1.54|-|0.00|1.62|ASQ||12.25|"8|445|060.00"|"436|271.00"|"318|731.95"|"24|500.00"||-|-|-|-|-|-|-|-|-|||USD|R|0.00|09/22/2008|09/04/2008|-|894.00|Þ||0.17||
BTV|CA|BLUERUSH INC|BTV.V|-0.03|0.00|0.00|0.0|0.0|0.12|0.12|0.10|0.00|9.00|10.00|0.12|0.15|0.18|0.00|0.00|0.04|0.00|-||0.11|   ||7.84|"78|366|242.00"|0.00|"22|987.23"|0.00||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|-|-|-|0.00| ||0.00||
BUS|CA|GRANDE WEST TRAN|BUS.V|-0.07|0.00|0.00|16.86|0.43|2.98|2.99|2.97|"3|300.00"|687.00|166.00|2.55|2.40|2.63|2.99|2.45|0.23|2.49|-||2.98|   ||219.15|"85|942|263.00"|"2|941|755.00"|"359|161.05"|"56|300.00"||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|-|-|-|"3|954.00"|þ||0.54||
CBE|CA|CABO DRILLING|CBE.V|0.00|0.00|0.00|0.0|0.0|0.01|0.00|0.00|0.00|0.00|0.00|0.01|0.00|0.01|0.00|0.00|0.01|0.00|-||0.00|   ||1.28|"93|868|175.00"|0.00|0.00|0.00||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|01/05/2004|01/05/2004|-|0.00| ||0.00||
CBW|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-
CEP|CA|CLIFFSIDE CAPITA|CEP.V|0.00|0.00|0.00|0.0|0.0|0.15|0.15|0.12|0.00|56.00|40.00|0.15|0.10|0.15|0.00|0.00|0.04|0.00|-||0.14|   ||―|"56|075|000.00"|0.00|"3|957.69"|0.00||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|-|02/19/2019|-|0.00| ||0.00||
CFY|CA|CF ENERGY CORP|CFY.V|0.16|3.05|2.02|0.0|0.0|0.49|0.51|0.50|0.00|7.00|1.00|0.49|0.32|0.65|0.00|0.00|0.34|0.00|-||0.51|   ||32.64|"65|463|155.00"|0.00|"12|260.30"|0.00||-|-|-|-|-|-|-|-|-|||CAD|D|0.01|12/12/2019|12/05/2019|-|0.00| ||0.00||
CH|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-
CHC|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-
CHN|CA|CHINA ED RESC|CHN.V|-0.01|0.00|0.00|0.0|0.0|0.04|0.04|0.04|0.00|8.00|37.00|0.04|0.06|0.08|0.00|0.00|0.02|0.00|-||0.04|   ||1.91|"47|364|983.00"|100.00|"22|099.22"|0.00||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|12/16/2004|12/16/2004|-|1.00| ||0.00||
CHQ|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-
CKK|CA|CORDY OILFIELD|CKK.V|0.00|0.00|0.00|33.33|0.005|0.02|0.02|0.01|"39|000.00"|"1|721.00"|"2|164.00"|0.01|0.02|0.03|0.02|0.02|0.01|0.02|-||0.02|   ||3.47|"231|161|981.00"|"40|000.00"|"261|154.13"|0.00||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|-|09/22/2016|-|2.00|Þ||0.00||
CNH|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-
CPP|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-
CTO|CA|CIRCA ENTERPR|CTO.V|0.19|5.89|0.00|0.0|0.0|1.10|1.17|0.96|0.00|25.00|15.00|1.10|0.61|1.10|0.00|0.00|0.49|0.00|-||1.06|   ||11.11|"10|098|431.00"|0.00|884.71|0.00||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|01/08/2020|12/19/2019|-|0.00| ||0.00||
CTU.V|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-
CUV|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-
CVX|CA|CEMATRIX CORP|CVX.V|-0.03|0.00|0.00|-3.08|-0.02|0.63|0.63|0.62|"3|000.00"|69.00|262.00|0.65|0.57|0.84|0.64|0.62|0.27|0.62|-||0.63|   ||43.40|"66|776|750.00"|"317|369.00"|"192|355.04"|0.00||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|-|-|-|133.00|Þ||0.02||
CWC|CA|CWC ENERGY SERVI|CWC.V|-0.05|0.00|0.00|9.09|0.01|0.12|0.14|0.12|"12|500.00"|29.00|55.00|0.11|0.13|0.18|0.13|0.12|0.05|0.12|-||0.13|   ||55.62|"505|620|916.00"|"319|580.00"|"43|214.38"|0.00||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|11/14/2017|11/14/2017|-|19.00|Þ||0.01||
