Ticker|C|Name|Symbol|EPS|PE|Yield|% Chg|Change|Price|Ask|Bid|Trd Sz|Ask Sz|Bid Sz|Close|52 Week Range|52 High|High|Low|52 Low|Open|Call/Put|Imp Vol|Mark|Exch|Mkt Val|Market Cap|Shr Os|Volume|AVG Volume 6 Month|Blk Vol|Opn Int|Day % P/L|Day P/L|% P/L|P/L|Book Cost|Avg Cost|Entry Date|Quantity|Trade|Trend|Opn Int Chg|Curr|Q|Div|Div Pay Dt|Ex-Div|Exp Dt|Num Trd|Prc Tck|Quote Trend|Range|Rel Range|Strike
ARX|CA|ARC RESOURCES|ARX.TO|-1.92|0.00|3.73|8.07|0.52|6.96|6.98|6.95|900.00|10.00|3.00|6.44|5.42|7.84|6.99|6.45|2.42|6.47|-||6.96|TOR||"2|280.75"|"353|376|000.00"|"2|304|379.00"|"1|421|179.02"|"421|800.00"||-|-|-|-|-|-|-|-|-|||CAD|R|0.24|01/15/2021|12/30/2020|-|"5|972.00"|Þ||0.54||
ASR.TO|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-
ATA|CA|ATS AUTOM TOOL|ATA.TO|0.42|59.17|0.00|-1.17|-0.29|24.40|24.42|24.31|700.00|2.00|2.00|24.69|10.85|25.12|24.92|24.25|14.27|24.81|-||24.37|TOR||"2|271.59"|"92|004|468.00"|"201|111.00"|"292|788.25"|"11|100.00"||-|-|-|-|-|-|-|-|-|||CAD|R|0.00|07/24/2007|07/17/2007|-|724.00|Þ||0.67||
ATD.B|CA|ALIMENT TD B|ATDb.TO|0.00|0.00|0.83|-2.22|-0.94|41.31|41.40|41.31|"2|500.00"|1.00|1.00|42.25|17.09|47.49|42.30|41.12|30.40|42.29|-||41.36|TOR||"47|162.89"|"859|144|568.00"|"2|903|925.00"|"1|578|865.67"|"486|500.00"||-|-|-|-|-|-|-|-|-|||CAD|R|0.35|12/17/2020|12/02/2020|-|"11|676.00"|Þ||1.18||
ATZ|CA|ARITZIA INC|ATZ.TO|0.27|91.90|0.00|-0.68|-0.17|24.79|25.01|24.78|500.00|2.00|21.00|24.96|17.17|26.37|25.35|24.78|9.20|25.03|-||24.90|TOR||"2|732.53"|"84|933|959.00"|"241|579.00"|"248|141.30"|0.00||-|-|-|-|-|-|-|-|-|||CAD|R|0.00|-|-|-|"1|445.00"|þ||0.57||
AX.UN|CA|ARTIS RL EST UN|AX_u.TO|0.03|394.89|5.29|0.19|0.02|10.54|10.63|10.51|"1|100.00"|4.00|4.00|10.52|8.26|13.67|10.68|10.50|5.41|10.50|-||10.57|TOR||"1|417.24"|"134|718|383.00"|"196|199.00"|"296|339.90"|0.00||-|-|-|-|-|-|-|-|-|||CAD|R|0.56|01/15/2021|12/30/2020|-|"1|354.00"|þ||0.18||
BAD|CA|BADGER DAYLIGTNG|BAD.TO|1.13|33.72|1.58|-0.66|-0.25|37.69|37.80|37.60|600.00|10.00|1.00|37.94|23.82|41.82|38.10|37.50|18.00|37.94|-||37.70|TOR||"1|322.36"|"34|853|838.00"|"63|201.00"|"113|192.92"|0.00||-|-|-|-|-|-|-|-|-|||CAD|R|0.60|01/15/2021|12/30/2020|-|435.00|þ||0.60||
BAM.A|CA|BROOKFIELD AM A|BAMa.TO|-0.31|0.00|1.24|0.06|0.03|49.22|49.37|49.20|"2|300.00"|2.00|3.00|49.19|29.13|60.48|49.54|48.66|31.35|49.18|-||49.28|TOR||"74|258.98"|"1|571|078|809.00"|"1|386|259.00"|"1|927|266.42"|"245|800.00"||-|-|-|-|-|-|-|-|-|||CAD|R|0.61|12/31/2020|11/27/2020|-|"7|641.00"|þ||0.88||
BB|CA|BLACKBERRY LTD|BB.TO|-1.93|0.00|0.00|-0.82|-0.08|9.67|9.69|9.67|500.00|206.00|24.00|9.75|8.60|12.54|9.83|9.56|3.94|9.83|-||9.68|TOR||"5|528.94"|"562|634|092.00"|"2|568|477.00"|"2|671|913.22"|"145|200.00"||-|-|-|-|-|-|-|-|-|||CAD|R|0.00|08/20/2007|08/15/2007|-|"8|653.00"|þ||0.27||
BBD.B|CA|BOMBARDIER B|BBDb.TO|-1.32|0.00|0.00|3.92|0.02|0.53|0.53|0.52|"9|000.00"|"2|602.00"|435.00|0.51|1.56|1.82|0.53|0.51|0.26|0.52|-||0.53|TOR||"1|342.82"|"2|108|530|706.00"|"5|224|092.00"|"5|701|790.37"|0.00||-|-|-|-|-|-|-|-|-|||CAD|R|0.00|12/31/2014|12/10/2014|-|"1|608.00"|Þ||0.02||
BBU.UN|CA|BROOKFIELD BUSNS|BBU_u.TO|-3.18|0.00|0.66|1.18|0.57|48.68|48.70|48.25|100.00|122.00|1.00|48.11|35.09|62.09|48.82|48.19|27.00|48.28|-||48.48|TOR||"7|275.13"|"79|913|229.00"|"57|384.00"|"76|755.48"|"15|300.00"||-|-|-|-|-|-|-|-|-|||CAD|R|0.32|12/31/2020|11/27/2020|-|241.00|þ||0.63||
BCE|CA|BCE INC|BCE.TO|2.51|21.97|6.04|-0.38|-0.21|54.90|54.99|54.86|"1|100.00"|1.00|9.00|55.11|19.25|65.28|55.09|54.67|46.03|54.96|-||54.92|TOR||"49|837.50"|"904|327|728.00"|"1|902|251.00"|"2|684|714.97"|"228|000.00"||-|-|-|-|-|-|-|-|-|||CAD|R|3.33|01/15/2021|12/14/2020|-|"10|010.00"|þ||0.42||
BEI.UN|CA|BRDWALK REIT UN|BEI_u.TO|-4.63|0.00|2.90|-0.52|-0.18|34.37|34.48|34.27|100.00|3.00|10.00|34.55|36.04|51.84|34.85|34.21|15.80|34.84|-||34.38|TOR||"1|608.27"|"46|548|948.00"|"139|051.00"|"151|942.82"|0.00||-|-|-|-|-|-|-|-|-|||CAD|R|1.00|02/15/2021|01/28/2021|-|"1|025.00"|Þ||0.64||
BEP.UN|CA|BROOKFIELD UNT|BEP_u.TO|-0.65|0.00|2.43|-0.68|-0.41|60.31|60.69|60.26|200.00|1.00|1.00|60.72|40.14|63.39|61.59|60.24|23.25|60.72|-||60.47|TOR||"16|685.94"|"274|801|453.00"|"298|437.00"|"391|117.79"|"25|000.00"||-|-|-|-|-|-|-|-|-|||CAD|R|1.47|12/11/2020|12/14/2020|-|"2|135.00"|þ||1.35||
BHC|CA|BAUSCH HEALTH CO|BHC.TO|-7.26|0.00|0.00|-0.6|-0.18|29.82|29.86|29.78|500.00|9.00|10.00|30.00|23.40|39.70|30.42|29.61|16.30|30.13|-||29.82|TOR||"10|654.53"|"355|151|002.00"|"661|082.00"|"653|265.36"|"37|400.00"||-|-|-|-|-|-|-|-|-|||CAD|R|0.00|12/22/2010|11/10/2010|-|"4|657.00"|Þ||0.81||
BIP.UN|CA|BROOKFLD INFR UN|BIP_u.TO|-0.43|0.00|3.82|-0.03|-0.02|64.62|64.93|64.50|200.00|1.00|2.00|64.64|31.59|69.04|65.13|64.30|37.45|64.97|-||64.72|TOR||"21|128.53"|"295|336|299.00"|"231|254.00"|"337|299.46"|"27|500.00"||-|-|-|-|-|-|-|-|-|||CAD|R|2.47|12/31/2020|11/27/2020|-|"1|367.00"|þ||0.83||
BLDP|CA|BALLARD POWER|BLDP.TO|-0.26|0.00|0.00|17.97|6.64|43.59|43.76|43.59|100.00|1.00|4.00|36.95|27.89|37.68|44.24|39.75|9.79|40.07|-||43.67|TOR||"10|416.30"|"281|902|636.00"|"2|420|258.00"|"1|130|072.89"|0.00||-|-|-|-|-|-|-|-|-|||CAD|R|0.00|06/08/1998|06/03/1998|-|"19|560.00"|þ||4.49||
BLX|CA|BORALEX|BLX.TO|0.03|"2|058.91"|1.19|0.04|0.02|55.59|55.60|55.39|400.00|1.00|1.00|55.57|38.45|56.36|56.70|55.42|17.91|55.90|-||55.50|TOR||"5|698.92"|"102|553|853.00"|"509|344.00"|"452|873.31"|"85|000.00"||-|-|-|-|-|-|-|-|-|||CAD|R|0.66|12/15/2020|11/27/2020|-|"3|448.00"|Þ||1.28||
BMO|CA|BK OF MONTREAL|BMO.TO|7.55|13.23|4.25|-0.25|-0.25|99.62|99.63|99.60|"1|700.00"|1.00|28.00|99.87|48.99|104.75|100.20|99.53|55.76|100.00|-||99.61|TOR||"64|217.12"|"645|889|396.00"|"1|479|707.00"|"2|764|624.87"|"289|900.00"||-|-|-|-|-|-|-|-|-|||CAD|R|4.24|02/26/2021|01/29/2021|-|"7|113.00"|Þ||0.67||
BNS|CA|BK NOVA SCOTIA|BNS.TO|5.30|12.85|5.29|1.15|0.78|68.84|68.85|68.82|"1|900.00"|1.00|10.00|68.06|28.54|74.92|68.97|68.06|46.38|68.19|-||68.83|TOR||"82|453.28"|"1|211|479|297.00"|"4|999|994.00"|"4|372|002.59"|"3|010|400.00"||-|-|-|-|-|-|-|-|-|||CAD|R|3.60|01/27/2021|01/04/2021|-|"10|519.00"|Þ||0.91||
BPY.UN|CA|BROOKFIELD PR UN|BPY_u.TO|-1.35|0.00|7.92|0.14|0.03|21.42|21.44|21.36|200.00|19.00|2.00|21.39|16.33|26.38|21.47|21.34|10.05|21.40|-||21.40|TOR||"15|622.53"|"932|688|443.00"|"716|440.00"|"1|111|070.88"|"62|600.00"||-|-|-|-|-|-|-|-|-|||CAD|R|1.69|12/31/2020|11/27/2020|-|"2|969.00"|þ||0.13||
BTE|CA|BAYTEX ENERGY CO|BTE.TO|-4.96|0.00|0.00|7.06|0.06|0.91|0.91|0.90|500.00|625.00|28.00|0.85|1.58|1.85|0.92|0.86|0.27|0.87|-||0.91|TOR||476.41|"561|163|000.00"|"4|886|349.00"|"3|695|175.95"|0.00||-|-|-|-|-|-|-|-|-|||CAD|R|0.00|09/15/2015|08/19/2015|-|"1|370.00"|Þ||0.06||
BTO|CA|B2GOLD CORP|BTO.TO|0.80|8.39|3.04|-2.68|-0.18|6.54|6.57|6.54|100.00|14.00|1.00|6.72|6.87|9.99|6.76|6.45|3.12|6.75|-||6.55|TOR||"7|111.42"|"1|049|968|000.00"|"6|384|749.00"|"3|958|113.45"|"1|115|400.00"||-|-|-|-|-|-|-|-|-|||CAD|R|0.20|12/18/2020|12/07/2020|-|"9|114.00"|þ||0.31||
BYD|CA|BOYD GRP SER ORD|BYD.TO|2.32|94.74|0.26|0.49|1.08|221.01|221.52|219.08|100.00|1.00|1.00|219.93|106.51|231.52|222.74|218.77|125.01|219.81|-||220.30|TOR||"4|722.38"|"21|472|194.00"|"19|791.00"|"49|703.93"|0.00||-|-|-|-|-|-|-|-|-|||CAD|R|0.56|01/27/2021|12/30/2020|-|199.00|Þ||3.97||
CAE|CA|CAE INC|CAE.TO|0.22|155.44|0.00|0.23|0.08|34.66|34.80|34.60|100.00|2.00|2.00|34.58|27.74|42.00|35.10|34.46|14.26|34.57|-||34.70|TOR||"9|765.10"|"265|797|377.00"|"503|761.00"|"740|635.62"|0.00||-|-|-|-|-|-|-|-|-|||CAD|R|0.00|03/31/2020|03/12/2020|-|"3|648.00"|þ||0.64||
CAR.UN|CA|CDN APART UN|CAR_u.TO|5.57|8.91|2.78|-0.46|-0.23|49.40|49.56|49.35|200.00|1.00|2.00|49.63|24.89|61.29|49.82|49.32|36.40|49.55|-||49.45|TOR||"8|495.74"|"171|181|543.00"|"295|955.00"|"398|479.02"|"37|100.00"||-|-|-|-|-|-|-|-|-|||CAD|R|1.38|01/15/2021|12/30/2020|-|"1|764.00"|þ||0.50||
CAS|CA|CASCADES INC|CAS.TO|0.71|21.16|2.13|-1.2|-0.18|14.87|14.94|14.85|"1|700.00"|6.00|7.00|15.05|7.68|17.62|15.21|14.81|9.94|15.04|-||14.89|TOR||"1|542.12"|"102|466|430.00"|"209|515.00"|"302|805.42"|0.00||-|-|-|-|-|-|-|-|-|||CAD|R|0.32|12/03/2020|11/19/2020|-|"1|209.00"|þ||0.40||
CCA|CA|COGECO COMMNCTNS|CCA.TO|7.67|12.77|2.61|-0.27|-0.26|97.72|97.99|97.53|200.00|1.00|1.00|97.98|44.43|132.00|98.37|97.08|87.57|98.37|-||97.76|TOR||"4|708.90"|"32|217|178.00"|"200|784.00"|"118|811.98"|"27|700.00"||-|-|-|-|-|-|-|-|-|||CAD|R|2.56|11/24/2020|11/09/2020|-|"1|319.00"|Þ||1.29||
CCL.B|CA|CCL INDS CL B|CCLb.TO|3.15|19.14|1.19|0.25|0.15|60.42|60.65|60.15|100.00|1.00|1.00|60.27|27.12|61.69|60.53|59.75|34.57|60.21|-||60.40|TOR||"10|777.42"|"166|877|188.00"|"190|326.00"|"277|100.45"|"14|900.00"||-|-|-|-|-|-|-|-|-|||CAD|R|0.72|12/29/2020|12/14/2020|-|"1|114.00"|Þ||0.78||
CCO|CA|CAMECO CORP|CCO.TO|-0.01|0.00|0.44|-3.37|-0.61|17.51|17.60|17.45|300.00|3.00|15.00|18.12|11.22|18.91|18.25|17.46|7.69|18.12|-||17.52|TOR||"7|172.73"|"395|846|205.00"|"1|187|954.00"|"1|038|401.18"|"105|400.00"||-|-|-|-|-|-|-|-|-|||CAD|R|0.08|12/15/2020|11/27/2020|-|"6|368.00"|Þ||0.79||
CFP|CA|CANFOR CORP|CFP.TO|1.39|16.80|0.00|-1.71|-0.4|22.98|23.04|22.89|"8|900.00"|19.00|1.00|23.38|18.12|24.23|23.49|22.32|6.11|23.39|-||22.96|TOR||"2|927.63"|"125|219|400.00"|"484|417.00"|"327|202.41"|0.00||-|-|-|-|-|-|-|-|-|||CAD|R|0.00|11/30/2006|11/10/2006|-|"2|920.00"|Þ||1.17||
CG|CA|CENTERRA GOLD|CG.TO|1.30|10.98|1.40|0.14|0.02|14.28|14.34|14.23|"9|100.00"|3.00|3.00|14.26|14.07|19.59|14.52|14.05|5.52|14.05|-||14.29|TOR||"4|251.10"|"295|781|314.00"|"626|396.00"|"881|433.22"|"10|100.00"||-|-|-|-|-|-|-|-|-|||CAD|R|0.20|12/04/2020|11/19/2020|-|"3|721.00"|þ||0.47||
CGX|CA|CINEPLEX|CGX.TO|-6.14|0.00|0.00|-0.0|-0.0|9.74|9.74|9.70|100.00|2.00|10.00|9.74|29.69|34.01|9.89|9.45|4.32|9.89|-||9.72|TOR||616.87|"63|333|238.00"|"621|036.00"|"1|195|890.82"|"94|200.00"||-|-|-|-|-|-|-|-|-|||CAD|R|0.00|02/28/2020|01/30/2020|-|"3|272.00"|Þ||0.44||
CHE.UN|CA|CHEMTRADE LOGIS|CHE_u.TO|-1.67|0.00|9.62|0.48|0.03|6.27|6.28|6.26|100.00|2.00|10.00|6.24|8.19|11.45|6.30|6.20|3.26|6.24|-||6.27|TOR||579.50|"92|868|697.00"|"233|830.00"|"412|468.19"|0.00||-|-|-|-|-|-|-|-|-|||CAD|R|0.60|01/26/2021|12/30/2020|-|963.00|þ||0.10||
CHP.UN|CA|CHOICE PROPER UN|CHP_u.TO|0.89|14.53|5.74|-0.93|-0.12|12.77|12.80|12.76|"1|600.00"|7.00|3.00|12.89|4.56|15.14|12.90|12.72|10.58|12.89|-||12.78|TOR||"4|214.28"|"326|941|663.00"|"687|709.00"|"450|095.08"|"220|900.00"||-|-|-|-|-|-|-|-|-|||CAD|R|0.74|01/15/2021|12/30/2020|-|"2|260.00"|Þ||0.18||
CHR|CA|CHORUS AVIATION|CHR.TO|0.42|8.97|0.00|1.06|0.04|3.83|3.84|3.83|"1|600.00"|17.00|1.00|3.79|6.65|8.45|3.87|3.73|1.80|3.78|-||3.83|TOR||613.48|"161|867|388.00"|"314|794.00"|"887|661.64"|0.00||-|-|-|-|-|-|-|-|-|||CAD|R|0.00|04/17/2020|03/30/2020|-|"1|373.00"|þ||0.14||
CIGI|CA|COLLIRS INTR GRP|CIGI.TO|2.09|52.04|0.12|0.68|0.74|109.30|109.85|109.02|200.00|1.00|1.00|108.56|72.90|122.01|109.64|107.67|49.11|107.68|-||109.44|TOR||"4|347.70"|"40|048|811.00"|"59|788.00"|"59|576.67"|"20|000.00"||-|-|-|-|-|-|-|-|-|||CAD|R|0.13|01/14/2021|12/30/2020|-|294.00|þ||1.97||
CIX|CA|CI FINANCIAL|CIX.TO|2.36|6.97|4.38|5.96|0.98|17.42|17.48|17.37|400.00|2.00|3.00|16.44|15.28|25.81|17.75|16.73|10.53|16.79|-||17.43|TOR||"3|480.79"|"211|726|894.00"|"1|943|018.00"|"652|662.85"|"529|300.00"||-|-|-|-|-|-|-|-|-|||CAD|R|0.72|04/15/2021|03/30/2021|-|"7|947.00"|þ||1.02||
CJR.B|CA|CORUS ENTER B|CJRb.TO|-3.00|0.00|5.22|3.26|0.15|4.75|4.76|4.73|"3|200.00"|30.00|200.00|4.60|4.15|5.93|4.95|4.54|1.78|4.90|-||4.75|TOR||942.79|"204|954|666.00"|"2|011|158.00"|"1|063|320.54"|"161|700.00"||-|-|-|-|-|-|-|-|-|||CAD|R|0.24|03/31/2021|03/12/2021|-|"5|787.00"|þ||0.41||
CJT|CA|CARGOJET|CJT.TO|-4.65|0.00|0.44|1.48|3.18|218.00|216.75|216.75|100.00|5.00|6.00|214.82|182.14|250.01|219.64|214.00|67.87|214.73|-||216.75|TOR||"3|350.56"|"15|597|068.00"|"19|989.00"|"64|019.25"|0.00||-|-|-|-|-|-|-|-|-|||CAD|R|0.94|01/05/2021|12/18/2020|-|213.00|Þ||5.64||
CLS|CA|CELESTICA|CLS.TO|0.35|30.37|0.00|-1.5|-0.16|10.52|10.60|10.48|100.00|4.00|4.00|10.68|8.44|12.27|10.77|10.46|3.83|10.64|-||10.54|TOR||"1|378.32"|"112|555|664.00"|"106|181.00"|"164|209.08"|0.00||-|-|-|-|-|-|-|-|-|||CAD|R|0.00|12/21/1999|12/15/1999|-|641.00|þ||0.31||
CM|CA|CDN IMPER BANK|CM.TO|8.22|13.73|5.17|0.35|0.39|113.27|113.35|113.20|900.00|3.00|4.00|112.88|45.55|113.07|113.65|112.83|67.52|113.00|-||113.28|TOR||"50|249.47"|"447|085|329.00"|"2|017|082.00"|"1|968|100.52"|"1|079|700.00"||-|-|-|-|-|-|-|-|-|||CAD|R|5.84|01/28/2021|12/24/2020|-|"6|395.00"|Þ||0.82||
CNQ|CA|CDN NATURL RES|CNQ.TO|-0.50|0.00|5.03|0.92|0.31|34.11|34.15|34.10|500.00|4.00|14.00|33.80|32.39|42.19|34.25|33.63|9.80|34.06|-||34.13|TOR||"39|919.76"|"1|181|058|000.00"|"4|840|931.00"|"6|276|063.24"|"1|712|600.00"||-|-|-|-|-|-|-|-|-|||CAD|R|1.70|01/05/2021|12/08/2020|-|"16|143.00"|þ||0.62||
CNR|CA|CDN NTL RAILWY|CNR.TO|4.58|31.79|1.58|-0.45|-0.66|145.02|145.35|144.81|"2|400.00"|1.00|1.00|145.68|57.10|149.11|145.81|143.78|92.01|145.70|-||145.08|TOR||"103|612.10"|"711|500|000.00"|"990|207.00"|"1|322|646.90"|"165|500.00"||-|-|-|-|-|-|-|-|-|||CAD|R|2.30|12/30/2020|12/08/2020|-|"6|041.00"|Þ||2.03||
CP|CA|CDN PAC RAILWY|CP.TO|16.87|27.60|0.82|-0.49|-2.28|463.24|464.56|462.96|100.00|1.00|1.00|465.52|230.74|482.74|465.25|460.06|252.00|464.35|-||463.76|TOR||"62|611.98"|"134|499|003.00"|"187|893.00"|"289|368.86"|"29|700.00"||-|-|-|-|-|-|-|-|-|||CAD|R|3.80|01/25/2021|12/30/2020|-|"1|666.00"|Þ||5.19||
CPG|CA|CRESCENT PNT|CPG.TO|-6.41|0.00|0.29|4.96|0.17|3.60|3.63|3.60|800.00|"1|166.00"|459.00|3.43|5.25|6.00|3.63|3.51|0.75|3.53|-||3.62|TOR||"1|816.99"|"529|734|597.00"|"6|039|380.00"|"3|372|343.77"|"609|500.00"||-|-|-|-|-|-|-|-|-|||CAD|R|0.01|01/04/2021|12/14/2020|-|"4|816.00"|þ||0.12||
CPX|CA|CAPITAL POWER CP|CPX.TO|2.44|14.83|5.66|0.25|0.09|36.30|36.41|36.25|200.00|3.00|11.00|36.21|18.65|38.88|36.47|36.16|20.23|36.46|-||36.33|TOR||"3|828.83"|"105|739|524.00"|"314|404.00"|"319|099.79"|"10|600.00"||-|-|-|-|-|-|-|-|-|||CAD|R|2.05|01/29/2021|12/30/2020|-|"1|891.00"|þ||0.31||
CRON|CA|CRONOS GROUP INC|CRON.TO|0.38|32.48|0.00|-0.72|-0.09|12.41|12.47|12.34|100.00|3.00|4.00|12.50|6.95|12.77|12.86|12.22|5.82|12.68|-||12.41|TOR||"4|487.44"|"356|186|817.00"|"1|064|098.00"|"930|646.88"|"32|000.00"||-|-|-|-|-|-|-|-|-|||CAD|R|0.00|12/17/2014|12/17/2014|-|"6|830.00"|Þ||0.64||
CRR.UN|CA|CROMBIE REAL EST|CRR_u.TO|-0.05|0.00|6.22|0.56|0.08|14.40|14.47|14.29|"1|300.00"|3.00|3.00|14.32|7.45|16.71|14.46|14.31|9.26|14.31|-||14.38|TOR||"1|339.40"|"93|525|601.00"|"97|241.00"|"162|556.00"|0.00||-|-|-|-|-|-|-|-|-|||CAD|R|0.89|01/15/2021|12/30/2020|-|719.00|þ||0.15||
