Ticker|C|Name|Symbol|EPS|PE|Yield|% Chg|Change|Price|Ask|Bid|Trd Sz|Ask Sz|Bid Sz|Close|52 Week Range|52 High|High|Low|52 Low|Open|Call/Put|Imp Vol|Mark|Exch|Mkt Val|Market Cap|Shr Os|Volume|AVG Volume 6 Month|Blk Vol|Opn Int|Day % P/L|Day P/L|% P/L|P/L|Book Cost|Avg Cost|Entry Date|Quantity|Trade|Trend|Opn Int Chg|Curr|Q|Div|Div Pay Dt|Ex-Div|Exp Dt|Num Trd|Prc Tck|Quote Trend|Range|Rel Range|Strike
KRS|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-
KS|CA|KLONDIKE SILVER|KS.V|0.00|0.00|0.00|3.45|0.005|0.15|0.15|0.14|"33|000.00"|163.00|244.00|0.14|0.32|0.34|0.15|0.14|0.01|0.15|-||0.15|   ||31.43|"216|734|035.00"|"2|122|345.00"|"915|456.78"|0.00||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|03/29/2011|03/29/2011|-|187.00|þ||0.01||
KTN|CA|KOOTENAY SILVER|KTN.V|-0.01|0.00|0.00|-3.95|-0.015|0.36|0.38|0.36|"2|500.00"|54.00|3.00|0.38|0.43|0.54|0.39|0.36|0.12|0.39|-||0.37|   ||121.02|"318|484|825.00"|"283|227.00"|"571|508.05"|0.00||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|-|-|-|80.00|þ||0.02||
KTO|CA|K2 GOLD CORPORTE|KTO.V|-0.04|0.00|0.00|-3.23|-0.02|0.60|0.65|0.60|"2|500.00"|1.00|45.00|0.62|0.85|0.96|0.63|0.60|0.11|0.62|-||0.63|   ||32.19|"51|918|634.00"|"124|789.00"|"161|093.44"|0.00||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|03/02/2016|03/02/2016|-|35.00|þ||0.03||
KTR|CA|KINTAVAR EXPLRTN|KTR.V|-0.03|0.00|0.00|3.45|0.005|0.15|0.15|0.15|"3|500.00"|4.00|3.00|0.14|0.10|0.15|0.15|0.14|0.04|0.14|-||0.15|   ||13.22|"91|199|324.00"|"38|500.00"|"87|890.24"|0.00||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|04/03/2017|04/03/2017|-|5.00|Þ||0.01||
KYU|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-
KZD|CA|KAIZEN DISCOVERY|KZD.V|-0.02|0.00|0.00|0.0|0.0|0.05|0.06|0.04|0.00|87.00|295.00|0.05|0.04|0.07|0.00|0.00|0.04|0.00|-||0.05|   ||15.86|"317|254|821.00"|0.00|"42|313.56"|0.00||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|11/15/2016|11/16/2016|-|0.00| ||0.00||
LA|CA|LOS ANDS COP ORD|LA.V|-0.05|0.00|0.00|5.42|0.36|7.00|7.00|6.50|600.00|2.00|5.00|6.64|5.55|7.50|7.00|6.90|1.95|6.90|-||6.75|   ||180.38|"27|165|843.00"|"3|600.00"|"7|110.77"|0.00||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|08/26/2020|08/26/2020|-|7.00|Þ||0.10||
LAD|CA|NEW CAROLIN GOLD|LAD.V|-0.02|0.00|0.00|0.0|0.0|0.06|0.06|0.05|0.00|234.00|278.00|0.06|0.08|0.11|0.00|0.00|0.03|0.00|-||0.05|   ||2.81|"56|122|064.00"|577.00|"222|406.46"|0.00||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|01/16/2018|01/16/2018|-|1.00| ||0.00||
LAT.V|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-
LBC|CA|LIBRO COPER GOLD|LBC.V|-0.05|0.00|0.00|-21.43|-0.03|0.11|0.11|0.10|"23|500.00"|724.00|384.00|0.14|0.18|0.21|0.14|0.10|0.03|0.14|-||0.11|   ||20.80|"148|562|172.00"|"5|121|169.00"|"452|023.12"|0.00||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|02/05/2016|02/05/2016|-|224.00|Þ||0.04||
LBY|CA|LIBERTY ONE LTHM|LBY.V|-0.18|0.00|0.00|10.94|0.07|0.71|0.78|0.68|"1|000.00"|8.00|1.00|0.64|0.35|0.75|0.73|0.67|0.40|0.73|-||0.73|   ||5.01|"7|824|291.00"|"37|066.00"|"4|829.72"|0.00||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|12/14/2020|12/14/2020|-|26.00|Þ||0.06||
LEM|CA|LEADING EDGE CRP|LEM.V|-0.11|0.00|0.00|12.5|0.04|0.36|0.36|0.34|"1|000.00"|6.00|1.00|0.32|0.42|0.43|0.37|0.32|0.01|0.32|-||0.35|   ||63.44|"178|697|668.00"|"166|491.00"|"102|374.38"|0.00||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|-|-|-|39.00|þ||0.05||
LEN|US|LENNAR CP CL A|LEN|7.87|9.65|1.32|0.9357|0.71|76.59|77.00|76.70|0.00|13.00|3.00|75.88|61.38|86.80|76.69|74.70|25.42|76.01|-|0.44|76.85|NYQ||"23|165.78"|"298|935|646.00"|"2|765|168.00"|"2|678|795.28"|"696|738.00"||-|-|-|-|-|-|-|-|-|||USD|R|1.00|10/30/2020|10/15/2020|-|"27|175.00"|Þ||1.99||
LEP|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-
LET|CA|LETHO RESOURCES|LET.V|0.00|0.00|0.00|0.0|0.0|0.21|0.33|0.01|0.00|11.00|200.00|0.21|0.00|0.21|0.00|0.00|0.21|0.00|-||0.17|   ||―|"13|159|721.00"|0.00|0.00|0.00||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|03/03/2014|03/03/2014|-|0.00| ||0.00||
LEXI|CA|LITHUM ENRG EXPL|LEXI.V|-0.02|0.00|0.00|2.94|0.005|0.17|0.19|0.17|"12|500.00"|11.00|1.00|0.17|0.21|0.24|0.19|0.17|0.03|0.18|-||0.18|   ||11.90|"70|026|700.00"|"135|332.00"|"48|694.62"|0.00||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|-|-|-|29.00|Þ||0.02||
LGN|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-
LGR|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-
LI|CA|AMERICAN LITHIUM|LI.V|-0.15|0.00|0.00|20.73|0.34|1.98|2.00|1.98|100.00|506.00|33.00|1.64|2.84|2.98|2.00|1.64|0.14|1.64|-||1.99|   ||191.89|"117|006|103.00"|"2|502|957.00"|"752|768.32"|"30|100.00"||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|05/02/2018|05/01/2018|-|"3|376.00"|þ||0.36||
LIC|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-
LIO|CA|LION ONE METALS|LIO.V|-0.02|0.00|0.00|1.9|0.03|1.61|1.64|1.60|"1|000.00"|74.00|10.00|1.58|1.94|2.66|1.62|1.55|0.72|1.60|-||1.62|   ||245.67|"155|490|353.00"|"133|262.00"|"199|972.85"|0.00||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|-|-|-|91.00|þ||0.07||
LIR|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-
LIT|CA|ARGENTINA LTHIUM|LIT.V|-0.01|0.00|0.00|5.0|0.005|0.10|0.11|0.10|"5|000.00"|1.00|58.00|0.10|0.08|0.13|0.11|0.10|0.04|0.10|-||0.10|   ||3.65|"33|143|168.00"|"166|420.00"|"46|856.18"|0.00||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|10/10/2018|10/10/2018|-|16.00|þ||0.01||
LIX|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-
LJ|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-
LL|CA|CANADA RARE ERTH|LL.V|0.00|0.00|0.00|6.25|0.005|0.09|0.09|0.08|"5|000.00"|161.00|94.00|0.08|0.09|0.12|0.09|0.08|0.03|0.08|-||0.08|   ||16.16|"202|044|532.00"|"128|000.00"|"92|203.38"|0.00||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|08/30/2006|08/29/2006|-|8.00|Þ||0.01||
LLC|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-
LLG|CA|MASON GRPHT IN|LLG.V|-0.34|0.00|0.00|4.35|0.02|0.48|0.48|0.48|"2|500.00"|11.00|21.00|0.46|0.45|0.57|0.48|0.47|0.12|0.47|-||0.48|   ||62.66|"136|227|585.00"|"72|706.00"|"193|327.22"|0.00||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|-|-|-|45.00|þ||0.02||
LME|CA|LAURION MIN EXPL|LME.V|-0.02|0.00|0.00|-0.0|-0.0|0.20|0.20|0.19|"6|500.00"|588.00|35.00|0.20|0.14|0.23|0.20|0.19|0.09|0.20|-||0.20|   ||38.95|"199|723|430.00"|"47|111.00"|"124|327.10"|0.00||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|-|-|-|11.00|Þ||0.01||
LMG|CA|LINCOLN GOLD MIN|LMG.V|-0.06|0.00|0.00|0.0|0.0|0.14|0.15|0.13|0.00|14.00|40.00|0.14|0.23|0.28|0.00|0.00|0.05|0.00|-||0.14|   ||3.96|"27|276|082.00"|0.00|"28|027.96"|0.00||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|09/24/2019|09/24/2019|-|0.00| ||0.00||
