Ticker|C|Name|Symbol|EPS|PE|Yield|% Chg|Change|Price|Ask|Bid|Trd Sz|Ask Sz|Bid Sz|Close|52 Week Range|52 High|High|Low|52 Low|Open|Call/Put|Imp Vol|Mark|Exch|Mkt Val|Market Cap|Shr Os|Volume|AVG Volume 6 Month|Blk Vol|Opn Int|Day % P/L|Day P/L|% P/L|P/L|Book Cost|Avg Cost|Entry Date|Quantity|Trade|Trend|Opn Int Chg|Curr|Q|Div|Div Pay Dt|Ex-Div|Exp Dt|Num Trd|Prc Tck|Quote Trend|Range|Rel Range|Strike
GXS|CA|GOLDSOURCE MINES|GXS.V|-0.02|0.00|0.00|-0.0|-0.0|0.12|0.12|0.11|"5|500.00"|179.00|267.00|0.12|0.13|0.19|0.12|0.11|0.07|0.12|-||0.11|   ||44.95|"390|847|109.00"|"652|900.00"|"876|780.12"|0.00||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|06/08/1999|06/08/1999|-|34.00|Þ||0.01||
GXU|CA|GOVIEX URANIUM|GXU.V|-0.02|0.00|0.00|-7.69|-0.02|0.24|0.25|0.24|"14|000.00"|200.00|7.00|0.26|0.21|0.29|0.28|0.23|0.07|0.27|-||0.24|   ||124.68|"475|799|982.00"|"1|107|036.00"|"405|413.27"|0.00||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|-|-|-|167.00|þ||0.04||
GYA|CA|GUYANA GOLDSTRIK|GYA.V|-0.69|0.00|0.00|-0.0|-0.0|0.10|0.11|0.10|"2|000.00"|20.00|88.00|0.10|0.33|0.40|0.10|0.10|0.07|0.10|-||0.11|   ||1.23|"11|690|406.00"|"3|000.00"|"66|349.13"|0.00||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|09/25/2020|09/25/2020|-|2.00| ||0.00||
GZD|CA|GRIZZLY DISCOVER|GZD.V|0.00|0.00|0.00|10.0|0.005|0.06|0.06|0.05|"100|000.00"|246.00|91.00|0.05|0.07|0.10|0.06|0.04|0.02|0.05|-||0.05|   ||4.50|"89|976|714.00"|"408|000.00"|"102|378.17"|0.00||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|-|-|-|13.00|Þ||0.01||
GZZ|CA|GOLDEN VALLY ORD|GZZ.V|0.48|14.73|0.00|-1.82|-0.13|7.00|7.12|7.05|900.00|12.00|1.00|7.13|5.22|8.32|7.00|6.81|3.10|7.00|-||7.08|   ||96.39|"13|518|460.00"|"4|640.00"|"6|666.84"|0.00||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|07/31/2020|07/31/2020|-|20.00|Þ||0.19||
HAN|CA|HANNAN METALS LT|HAN.V|-0.02|0.00|0.00|1.3|0.005|0.39|0.40|0.38|"1|000.00"|3.00|1.00|0.39|0.40|0.54|0.39|0.38|0.14|0.38|-||0.39|   ||31.21|"81|062|485.00"|"36|072.00"|"128|143.65"|0.00||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|07/06/2016|07/06/2016|-|13.00|Þ||0.02||
HAR|CA|HARFNG EXPLO ORD|HAR.V|-0.03|0.00|0.00|-7.32|-0.03|0.38|0.38|0.38|"1|000.00"|5.00|20.00|0.41|0.30|0.45|0.42|0.38|0.15|0.41|-||0.38|   ||20.01|"48|793|299.00"|"222|050.00"|"69|161.65"|0.00||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|06/30/2017|06/30/2017|-|23.00|þ||0.04||
HAWK|CA|HAWKEYE GOLD DIA|HAWK.V|0.00|0.00|0.00|-0.0|-0.0|0.03|0.03|0.03|"4|000.00"|15.00|986.00|0.03|0.03|0.04|0.03|0.03|0.01|0.03|-||0.03|   ||2.27|"75|556|442.00"|"60|031.00"|"251|372.88"|0.00||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|09/05/2014|09/05/2014|-|11.00| ||0.00||
HBE|CA|HORNBY BAY MNRLS|HBE.V|0.03|2.09|0.00|0.0|0.0|0.06|0.06|0.06|0.00|3.00|70.00|0.06|0.08|0.10|0.00|0.00|0.03|0.00|-||0.06|   ||6.38|"106|370|925.00"|0.00|"77|801.07"|0.00||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|02/12/2018|02/12/2018|-|0.00| ||0.00||
HBK|CA|HIGHBANK RSCS|HBK.V|0.00|0.00|0.00|-0.0|-0.0|0.01|0.01|0.01|"8|000.00"|882.00|3.00|0.01|0.02|0.03|0.01|0.01|0.01|0.01|-||0.01|   ||||"415|000.00"|"141|660.80"|0.00||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|01/28/2002|01/28/2002|-|7.00| ||0.00||
HEC|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-
HI|CA|HGLND CPPR CMPN|HI.V|-0.01|0.00|0.00|7.69|0.005|0.07|0.07|0.07|"5|000.00"|37.00|73.00|0.07|0.06|0.08|0.07|0.07|0.02|0.07|-||0.07|   ||30.98|"472|933|689.00"|"75|450.00"|"87|919.71"|0.00||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|11/01/2012|11/01/2012|-|10.00|þ||0.00||
HMI|US|HUAMI CORP ADR|HMI|0.73|18.66|0.00|-0.2948|-0.04|13.53|13.53|13.15|0.00|4.00|2.00|13.57|9.45|18.20|13.68|12.91|8.75|13.50|-|0.76|13.34|NYQ||840.66|0.00|"337|648.00"|"382|628.34"|"27|883.00"||-|-|-|-|-|-|-|-|-|||USD|R|0.00|-|-|-|"2|659.00"|Þ||0.77||
HMX|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-
HPI|CA|HIGHBURY PROJCTS|HPI.V|0.00|0.00|0.00|0.0|0.0|0.23|0.00|0.23|0.00|0.00|16.00|0.23|0.08|0.30|0.00|0.00|0.22|0.00|-||0.12|   ||―|"9|550|000.00"|0.00|151.54|0.00||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|-|-|-|0.00| ||0.00||
HPQ|CA|HPQ-SILICON RES|HPQ.V|0.00|0.00|0.00|-0.0|-0.0|0.91|0.92|0.91|"2|000.00"|9.00|4.00|0.91|1.13|1.17|0.98|0.87|0.04|0.89|-||0.92|   ||249.04|"273|673|559.00"|"1|677|124.00"|"1|236|350.81"|"174|500.00"||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|12/31/2018|12/21/2018|-|876.00|Þ||0.11||
HPY|CA|HAPPY CREEK MNG|HPY.V|-0.01|0.00|0.00|15.0|0.015|0.12|0.12|0.10|"9|500.00"|78.00|86.00|0.10|0.08|0.14|0.12|0.10|0.06|0.10|-||0.11|   ||12.27|"122|711|955.00"|"121|500.00"|"47|969.84"|0.00||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|-|-|-|8.00|Þ||0.02||
HRC|US|HILL-ROM HOLDNGS|HRC|3.32|29.94|0.89|0.5031|0.5|99.88|102.51|92.80|0.00|1.00|1.00|99.38|45.39|117.68|100.17|99.01|72.29|99.18|-|0.51|97.66|NYQ||"6|639.87"|"88|629|711.00"|"435|323.00"|"513|965.09"|"107|861.00"||-|-|-|-|-|-|-|-|-|||USD|R|0.88|12/31/2020|12/15/2020|-|"6|859.00"|Þ||1.16||
HRE|CA|STANS ENERGY CP|HRE.V|0.08|0.00|0.00|0.0|0.0|0.01|0.00|0.00|0.00|0.00|0.00|0.01|0.01|0.01|0.00|0.00|0.01|0.00|-||0.00|   ||1.87|"187|308|586.00"|0.00|0.00|0.00||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|-|-|-|0.00| ||0.00||
HRL|CA|HANSA RESOURCES|HRL.V|0.00|0.00|0.00|0.0|0.0|0.04|0.06|0.04|0.00|45.00|117.00|0.04|0.04|0.06|0.00|0.00|0.02|0.00|-||0.05|   ||||0.00|"8|600.77"|0.00||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|11/22/1995|11/22/1995|-|0.00| ||0.00||
HTR|CA|HEATHRDL RES ORD|HTR.V|-0.03|0.00|0.00|-16.33|-0.16|0.82|0.88|0.82|"47|500.00"|6.00|3.00|0.98|1.08|1.35|0.95|0.82|0.28|0.95|-||0.85|   ||31.15|"31|534|376.00"|"166|927.00"|"28|153.48"|0.00||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|08/31/2020|08/31/2020|-|39.00|þ||0.13||
HUD|CA|HUDSON RSCS INC|HUD.V|-0.03|0.00|0.00|-3.85|-0.01|0.25|0.27|0.25|"2|500.00"|16.00|15.00|0.26|0.32|0.38|0.25|0.25|0.07|0.25|-||0.26|   ||46.39|"178|409|205.00"|"2|500.00"|"64|391.46"|0.00||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|-|-|-|1.00|þ||0.00||
HVG|CA|HARVEST GOLD COR|HVG.V|-0.22|0.00|0.00|-0.0|-0.0|0.17|0.17|0.17|"2|000.00"|9.00|20.00|0.17|0.22|0.28|0.17|0.17|0.06|0.17|-||0.17|   ||1.73|"10|147|512.00"|"2|000.00"|"22|588.03"|0.00||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|10/18/2019|10/18/2019|-|1.00| ||0.00||
HVV|CA|HIGHVISTA GOLD|HVV.V|-0.02|0.00|0.00|0.0|0.0|0.17|0.00|0.00|0.00|0.00|0.00|0.17|0.00|0.17|0.00|0.00|0.17|0.00|-||0.00|   ||1.68|"10|210|033.00"|0.00|0.00|0.00||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|12/01/2014|12/01/2014|-|0.00| ||0.00||
HWY|CA|HIGHWAY 50 GOLD|HWY.V|-0.01|0.00|0.00|0.0|0.0|0.35|0.40|0.35|0.00|85.00|40.00|0.35|0.36|0.42|0.00|0.00|0.06|0.00|-||0.38|   ||13.20|"37|714|148.00"|0.00|"27|643.21"|0.00||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|07/10/2006|07/06/2006|-|0.00| ||0.00||
HXC|CA|HFX HOLDING|HXC.V|0.00|0.00|0.00|0.0|0.0|0.02|0.00|0.04|0.00|0.00|25.00|0.02|0.00|0.02|0.00|0.00|0.02|0.00|-||0.02|   ||0.19|"9|534|100.00"|0.00|230.77|0.00||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|-|-|-|0.00| ||0.00||
IBC|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-
IC|CA|IC CAPITALIGHT|IC.NLB|0.00|0.00|0.00|0.0|0.0|0.07|0.00|0.00|0.00|0.00|0.00|0.07|0.00||0.00|0.00||0.00|-||0.00|-||5.93|"85|580|770.00"|0.00|76.92|0.00||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|-|-|-|0.00| ||0.00||
ICM|CA|ICONIC MINERALS|ICM.V|0.01|15.86|0.00|4.35|0.005|0.12|0.13|0.12|"7|000.00"|123.00|20.00|0.12|0.11|0.15|0.12|0.12|0.04|0.12|-||0.12|   ||11.80|"102|630|778.00"|"250|700.00"|"188|144.30"|0.00||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|04/09/2014|04/09/2014|-|23.00|Þ||0.00||
IDI|CA|INDICO RSCS|IDI.V|0.00|0.00|0.00|0.0|0.0|0.01|0.00|0.00|0.00|0.00|0.00|0.01|0.00|0.01|0.00|0.00|0.01|0.00|-||0.00|   ||||0.00|0.00|0.00||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|11/24/2005|11/24/2005|-|0.00| ||0.00||
IDM|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-
IFOS|CA|ITAFOS|IFOS.V|-1.27|0.00|0.00|10.29|0.035|0.38|0.38|0.27|500.00|8.00|1.00|0.34|0.40|0.60|0.38|0.34|0.20|0.35|-||0.32|   ||63.55|"185|462|824.00"|"27|296.00"|"5|933.44"|0.00||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|11/07/2016|11/07/2016|-|18.00|Þ||0.03||
IGO|CA|INDEPENDENCE GOL|IGO.V|-0.02|0.00|0.00|-0.0|-0.0|0.13|0.14|0.13|"3|000.00"|59.00|145.00|0.13|0.20|0.23|0.13|0.13|0.03|0.13|-||0.13|   ||11.02|"84|749|320.00"|"93|300.00"|"122|039.19"|0.00||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|-|-|-|10.00| ||0.00||
ILC|CA|INTL LITHIUM|ILC.V|-0.01|0.00|0.00|-0.0|-0.0|0.04|0.04|0.04|"8|000.00"|53.00|155.00|0.04|0.04|0.07|0.04|0.04|0.03|0.04|-||0.04|   ||5.97|"132|595|903.00"|"416|750.00"|"90|734.96"|0.00||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|-|-|-|27.00|Þ||0.00||
IMA|CA|I-MINERALS INC|IMA.V|-0.07|0.00|0.00|0.0|0.0|0.04|0.04|0.03|0.00|1.00|488.00|0.04|0.04|0.06|0.00|0.00|0.02|0.00|-||0.04|   ||3.28|"93|730|212.00"|0.00|"29|311.57"|0.00||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|03/18/1994|03/18/1994|-|0.00| ||0.00||
IMI|CA|INTL MILLENM MNG|IMI.V|0.00|0.00|0.00|25.0|0.005|0.03|0.03|0.02|"15|000.00"|"1|116.00"|465.00|0.02|0.02|0.03|0.03|0.03|0.01|0.03|-||0.02|   ||4.40|"220|175|226.00"|"60|000.00"|"203|092.87"|0.00||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|-|-|-|3.00|Þ||0.00||
IMR|CA|IMETAL RESOURCES|IMR.V|-0.03|0.00|0.00|-0.0|-0.0|0.12|0.13|0.12|"7|500.00"|374.00|25.00|0.12|0.53|0.60|0.12|0.12|0.07|0.12|-||0.12|   ||2.84|"23|691|020.00"|"58|500.00"|"82|266.07"|0.00||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|09/04/2020|09/04/2020|-|8.00| ||0.00||
IMT|CA|INTL MONTORO RES|IMT.V|-0.01|0.00|0.00|-18.75|-0.015|0.07|0.07|0.07|"25|000.00"|95.00|187.00|0.08|0.10|0.10|0.08|0.07|0.01|0.08|-||0.07|   ||5.16|"64|512|105.00"|"421|500.00"|"232|517.56"|0.00||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|08/01/2017|08/01/2017|-|20.00|þ||0.01||
IO|CA|INCA ONE GOLD CO|IO.V|-0.08|0.00|0.00|1.92|0.01|0.53|0.54|0.52|"1|000.00"|6.00|3.00|0.52|0.70|0.86|0.54|0.53|0.16|0.54|-||0.53|   ||18.48|"35|263|129.00"|"3|000.00"|"72|346.48"|0.00||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|01/14/2020|01/14/2020|-|4.00|þ||0.01||
ION|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-
IPT|CA|IMPACT SILVER|IPT.V|-0.01|0.00|0.00|0.98|0.01|1.03|1.04|1.01|"1|100.00"|110.00|5.00|1.02|1.03|1.25|1.03|0.95|0.22|1.03|-||1.02|   ||144.24|"141|410|247.00"|"659|036.00"|"475|897.19"|"225|000.00"||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|08/20/1999|08/20/1999|-|326.00|Þ||0.08||
IRC|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-
IRI|CA|IEMR RESOURCES|IRI.V|0.00|0.00|0.00|-0.0|-0.0|0.03|0.03|0.02|"15|000.00"|2.00|185.00|0.03|0.04|0.04|0.03|0.02|0.01|0.03|-||0.02|   ||2.37|"94|807|141.00"|"347|408.00"|"25|538.83"|0.00||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|-|-|-|13.00|Þ||0.01||
IRO|CA|INTERROCK MI ORD|IRO.V|0.08|5.77|0.00|0.0|0.0|0.48|0.46|0.39|0.00|10.00|18.00|0.48|0.32|0.48|0.00|0.00|0.15|0.00|-||0.42|   ||10.79|"22|312|811.00"|0.00|"6|620.12"|0.00||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|-|-|-|0.00| ||0.00||
IRR|US|VOYA NATURAL RES|IRR|0.00|0.00|10.92|1.773|0.05|2.87|0.00|2.78|0.00|0.00|1.00|2.82|2.78|4.13|2.88|2.82|1.35|2.82|-|0.00|1.39|NYQ||63.02|"22|736|738.00"|"46|135.00"|"129|710.38"|0.00||-|-|-|-|-|-|-|-|-|||USD|R|0.31|01/15/2021|12/30/2020|-|158.00|þ||0.06||
ISO|CA|ISOENERGY LTD|ISO.V|-0.02|0.00|0.00|-5.62|-0.14|2.35|2.35|2.33|300.00|8.00|11.00|2.49|2.43|2.66|2.57|2.28|0.23|2.57|-||2.34|   ||228.24|"91|661|769.00"|"102|974.00"|"119|335.21"|0.00||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|-|-|-|183.00|þ||0.29||
ISS.V|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-
ITG|CA|INTACT GOLD CORP|ITG.V|-0.03|0.00|0.00|0.0|0.0|0.07|0.07|0.06|0.00|5.00|20.00|0.07|0.06|0.09|0.00|0.00|0.03|0.00|-||0.07|   ||1.27|"18|182|651.00"|0.00|"15|195.45"|0.00||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|01/11/2018|01/11/2018|-|0.00| ||0.00||
IVC|CA|INTERCONNECT VEN|IVC.V|-0.01|0.00|0.00|0.0|0.0|0.08|0.35|0.06|0.00|9.00|132.00|0.08|0.05|0.11|0.00|0.00|0.06|0.00|-||0.20|   ||0.78|"9|711|901.00"|0.00|353.85|0.00||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|-|-|-|0.00| ||0.00||
IVS|CA|INVENTUS MINING|IVS.V|-0.01|0.00|0.00|-0.0|-0.0|0.28|0.29|0.26|"8|000.00"|20.00|10.00|0.28|0.23|0.33|0.28|0.28|0.10|0.28|-||0.28|   ||32.08|"123|385|873.00"|"16|100.00"|"102|583.46"|0.00||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|05/12/2016|05/12/2016|-|4.00|þ||0.01||
IXI|CA|INDIGO EXPLORATN|IXI.V|-0.05|0.00|0.00|0.0|0.0|0.06|0.09|0.07|0.00|30.00|4.00|0.06|0.10|0.15|0.00|0.00|0.06|0.00|-||0.08|   ||2.19|"36|519|885.00"|0.00|"15|900.56"|0.00||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|05/05/2020|05/05/2020|-|0.00| ||0.00||
IZN|CA|INZINC MINING LT|IZN.V|0.00|0.00|0.00|0.0|0.0|0.03|0.04|0.03|0.00|315.00|279.00|0.03|0.04|0.04|0.00|0.00|0.01|0.00|-||0.03|   ||3.45|"115|085|419.00"|0.00|"94|330.55"|0.00||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|06/07/2002|06/07/2002|-|0.00| ||0.00||
JAX|CA|JAXON MINING INC|JAX.V|0.00|0.00|0.00|-0.0|-0.0|0.07|0.07|0.06|"50|000.00"|25.00|175.00|0.07|0.11|0.14|0.07|0.07|0.03|0.07|-||0.07|   ||8.19|"125|951|684.00"|"83|000.00"|"86|534.51"|0.00||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|08/30/2017|08/30/2017|-|3.00| ||0.00||
JDN|CA|JAYDEN RESOURCES|JDN.V|0.06|2.07|0.00|12.5|0.015|0.14|0.14|0.13|500.00|79.00|120.00|0.12|0.11|0.12|0.14|0.12|0.01|0.12|-||0.13|   ||12.19|"101|615|746.00"|"280|000.00"|"86|086.75"|0.00||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|01/21/2019|01/22/2019|-|22.00|Þ||0.02||
JG|CA|JAPAN GOLD CORP|JG.V|-0.02|0.00|0.00|1.43|0.005|0.35|0.35|0.32|"5|500.00"|39.00|32.00|0.35|0.24|0.45|0.35|0.35|0.21|0.35|-||0.34|   ||61.56|"175|873|030.00"|"124|895.00"|"159|181.68"|0.00||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|09/19/2016|09/19/2016|-|15.00|Þ||0.01||
JOR|CA|JOURDAN RSRC ORD|JOR.V|-0.01|0.00|0.00|33.33|0.015|0.06|0.07|0.06|"2|000.00"|43.00|23.00|0.04|0.04|0.04|0.07|0.05|0.01|0.05|-||0.07|   ||4.90|"108|873|111.00"|"1|460|652.00"|"135|136.65"|0.00||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|10/17/2014|10/17/2014|-|45.00|þ||0.02||
JSP|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-
